date,djc,djct,dji,djit,djt,djtt,dju,djut
23DEC2005,3696.5,5978.09,10883.27,17200.09,4266.75,5563.57,411.65,1077.41
27DEC2005,3660.58,5919.99,10777.77,17033.36,4216.26,5497.74,409.02,1070.53
28DEC2005,3662.04,5923.58,10796.26,17062.58,4223.93,5507.74,407.05,1066.43
29DEC2005,3664.45,5927.48,10784.82,17044.49,4241.34,5530.44,406.63,1065.34
30DEC2005,3638.06,5884.79,10717.5,16938.1,4196.03,5471.36,405.11,1061.35
03JAN2006,3675.02,5944.57,10847.41,17143.42,4199.16,5475.44,413.55,1083.46
04JAN2006,3695.49,5978.63,10880.15,17200.99,4246.94,5537.74,414.44,1085.79
05JAN2006,3685.58,5962.59,10882.15,17204.16,4233.94,5520.78,410.91,1076.56
06JAN2006,3699.93,5987.33,10959.31,17335.55,4214.28,5495.15,415.15,1087.65
09JAN2006,3711.52,6006.08,11011.9,17418.74,4238.34,5526.53,413.21,1082.57
10JAN2006,3706.94,5998.68,11011.58,17418.23,4218.69,5500.9,413.8,1084.12
11JAN2006,3704.02,5993.94,11043.44,17468.62,4199.29,5475.61,412.51,1080.73
12JAN2006,3677.23,5950.59,10962.36,17340.36,4148.38,5409.23,412.81,1081.51
13JAN2006,3682.09,5958.46,10959.87,17336.44,4147.1,5407.56,415.85,1089.49
17JAN2006,3666.06,5932.52,10896.32,17235.91,4090.95,5334.34,421.29,1103.75
18JAN2006,3669.76,5939.59,10854.86,17177.01,4129.69,5384.86,420.83,1102.53
19JAN2006,3710.37,6005.32,10880.71,17217.92,4234.91,5522.05,424.31,1111.65
20JAN2006,3649.35,5906.55,10667.39,16880.36,4158.48,5422.39,421.31,1103.8
23JAN2006,3658.44,5921.27,10688.77,16914.18,4175.75,5444.92,421.74,1104.91
24JAN2006,3696.61,5983.05,10712.22,16951.29,4275.02,5574.35,425.02,1113.51
25JAN2006,3674.6,5947.42,10709.74,16947.37,4240.81,5529.75,418.62,1096.74
26JAN2006,3702.01,5991.79,10809.47,17105.19,4306.53,5615.45,414.77,1086.65
27JAN2006,3720.73,6022.56,10907.21,17259.85,4309.71,5619.58,416.07,1090.48
30JAN2006,3728.03,6034.54,10899.92,17248.32,4354.49,5678.44,413.71,1084.28
31JAN2006,3726.48,6032.03,10864.86,17192.84,4367.54,5695.46,413.84,1084.62
01FEB2006,3728.56,6036.03,10953.95,17335.73,4321.7,5636.59,414.46,1086.27
02FEB2006,3689.46,5974.47,10851.98,17180.5,4281.19,5583.76,408.27,1070.7
03FEB2006,3669.86,5943.85,10793.62,17089.38,4263.56,5560.76,405.37,1063.89
06FEB2006,3682.37,5964.12,10798.27,17096.73,4290.49,5595.89,407.58,1069.68
07FEB2006,3651.63,5914.33,10749.76,17019.93,4229.62,5516.49,404.5,1061.61
08FEB2006,3680.58,5964.16,10858.62,17205.86,4278.81,5580.65,403.27,1059.03
09FEB2006,3694.51,5986.73,10883.35,17245.06,4300.45,5608.88,405.34,1064.48
10FEB2006,3705.82,6005.32,10919.05,17301.62,4322,5637.71,405.08,1063.8
13FEB2006,3692.78,5986.92,10892.32,17263.94,4298.33,5606.84,403.97,1062.62
14FEB2006,3744.09,6070.94,11028.39,17482.83,4407.78,5749.6,403.19,1060.83
15FEB2006,3759.21,6097.57,11058.97,17535.25,4442.29,5796.97,403.42,1062
16FEB2006,3766.45,6110.09,11120.68,17633.1,4414.61,5763.02,406.36,1069.74
17FEB2006,3768.76,6113.84,11115.32,17624.6,4404.34,5749.61,409.66,1078.42
21FEB2006,3761.6,6102.21,11069.06,17551.24,4395.22,5737.7,411.14,1082.32
22FEB2006,3790.23,6151.67,11137.17,17665.12,4449.17,5809.91,412.47,1087.07
23FEB2006,3770.41,6120.47,11069.22,17563.35,4430.79,5785.91,410.39,1081.59
24FEB2006,3773.57,6126.27,11061.85,17555.86,4435.59,5792.18,411.98,1085.78
27FEB2006,3801.81,6172.12,11097.55,17612.51,4485.14,5856.87,416.55,1097.82
28FEB2006,3764.6,6111.72,10993.41,17447.24,4436.39,5793.24,412.84,1088.05
01MAR2006,3794.43,6161.74,11053.53,17544.56,4514.14,5896,411.82,1086.09
02MAR2006,3780.54,6139.19,11025.51,17500.09,4482.05,5854.09,411.66,1085.67
03MAR2006,3788.14,6151.52,11021.59,17493.87,4509.29,5889.67,411.88,1086.27
06MAR2006,3746.75,6086.08,10958.59,17393.88,4470.19,5840.32,400.91,1058.33
07MAR2006,3737.08,6070.67,10980.69,17430.86,4434.62,5793.85,399.3,1054.08
08MAR2006,3738.68,6074.47,11005.74,17475.47,4420.21,5775.76,400.26,1056.75
09MAR2006,3727.31,6056.58,10972.28,17422.34,4415.14,5770.75,397.75,1050.12
10MAR2006,3759.44,6108.78,11076.34,17587.57,4456.04,5824.21,399.93,1055.87
13MAR2006,3760.44,6112.84,11076.02,17602.2,4454.02,5821.56,400.81,1058.2
14MAR2006,3792.8,6165.46,11151.34,17721.9,4494.7,5874.74,405.6,1070.85
15MAR2006,3832.73,6230.7,11209.77,17816.9,4591.76,6001.6,407.19,1075.05
16MAR2006,3833.84,6232.51,11253.24,17885.99,4553.1,5951.07,410.07,1082.66
17MAR2006,3837.29,6238.12,11279.65,17927.97,4563.33,5964.44,408.11,1077.47
20MAR2006,3834.77,6234.02,11274.53,17919.83,4587.53,5996.07,403.43,1065.12
21MAR2006,3813.04,6198.69,11235.47,17857.74,4561.21,5961.67,399.08,1053.62
22MAR2006,3845.44,6251.37,11317.43,17988.02,4614.94,6031.9,401.3,1059.49
23MAR2006,3810.49,6194.55,11270.29,17913.08,4523.26,5912.07,400.6,1057.66
24MAR2006,3811.61,6196.38,11279.97,17928.48,4527.41,5917.48,399.74,1055.38
27MAR2006,3809.09,6192.27,11250.11,17881.02,4557.95,5957.41,396.19,1046.01
28MAR2006,3782.45,6148.97,11154.54,17729.12,4532.17,5923.71,393.92,1040.01
29MAR2006,3808.32,6192.26,11215.7,17826.32,4568.49,5971.18,397.08,1049.45
30MAR2006,3783.99,6152.7,11150.7,17723.01,4547.81,5944.16,392.66,1037.75
31MAR2006,3776.51,6140.54,11109.32,17657.24,4568,5970.54,389.01,1028.12
03APR2006,3800.09,6178.89,11144.94,17713.85,4622.04,6041.18,390.37,1031.71
04APR2006,3834.57,6235.65,11203.85,17811.84,4681.81,6119.3,394.75,1043.27
05APR2006,3860.19,6277.55,11239.55,17870.13,4726.59,6177.83,398.63,1053.54
06APR2006,3846.99,6257.61,11216.5,17842.84,4728.93,6180.88,393.09,1038.91
07APR2006,3807.91,6194.04,11120.04,17689.41,4690.54,6130.7,386.12,1020.47
10APR2006,3808.46,6194.92,11141.33,17723.28,4667.13,6100.11,388.22,1026.02
11APR2006,3779.53,6147.88,11089.63,17641.02,4619.04,6037.26,384.42,1015.99
12APR2006,3790.1,6165.07,11129.97,17705.2,4630.64,6052.41,384.91,1017.27
13APR2006,3791.18,6166.82,11137.65,17717.42,4645.76,6072.17,382.49,1010.88
17APR2006,3764.74,6123.81,11073.78,17615.81,4586.29,5994.45,382.84,1011.8
18APR2006,3845.1,6254.53,11268.77,17925.99,4700.1,6143.21,392.08,1036.22
19APR2006,3856.05,6272.98,11278.77,17945.86,4725.01,6175.76,393.29,1039.43
20APR2006,3866.39,6290.32,11342.89,18051.08,4709.23,6155.13,395.87,1046.23
21APR2006,3870.82,6297.52,11347.45,18058.34,4706.05,6150.98,398.36,1052.84
24APR2006,3881.74,6315.29,11336.32,18040.63,4730.47,6182.9,401.44,1060.98
25APR2006,3858.21,6277,11283.25,17956.18,4707.38,6152.71,396.81,1048.72
26APR2006,3859.35,6279.34,11354.49,18069.55,4700.68,6143.95,392.39,1037.46
27APR2006,3863.48,6288.02,11382.51,18120.39,4670.13,6104.49,396.97,1050.26
28APR2006,3860.35,6282.92,11367.14,18095.93,4664.49,6097.11,397.46,1051.56
01MAY2006,3851.78,6268.99,11343.29,18057.95,4669.91,6104.2,394.02,1042.46
02MAY2006,3897.57,6343.51,11416.45,18174.42,4728.8,6181.17,403.44,1067.39
03MAY2006,3898.49,6346.77,11400.28,18151.86,4749.73,6209.47,402.07,1064.59
04MAY2006,3950.02,6430.66,11438.86,18213.29,4908.24,6416.68,402.12,1064.71
05MAY2006,4002.62,6516.29,11577.74,18434.42,4957.91,6481.63,411.05,1088.36
08MAY2006,3997.86,6509.97,11584.54,18449.08,4957.91,6481.77,407.9,1080.67
09MAY2006,4014.61,6537.76,11639.77,18537.03,4998.95,6536.87,405.9,1075.37
10MAY2006,4018.04,6546.79,11642.65,18555.79,4991.24,6528.23,408.7,1083.37
11MAY2006,3973.18,6477.39,11500.73,18334.26,4941.69,6466.17,404.2,1073.17
12MAY2006,3917.73,6387.3,11380.99,18143.37,4840.54,6333.8,400.07,1062.47
15MAY2006,3929.6,6406.84,11428.77,18220.7,4846.35,6341.41,401.51,1066.32
16MAY2006,3911.71,6377.68,11419.89,18206.54,4798.44,6278.72,400.01,1062.33
17MAY2006,3827.82,6243.15,11205.61,17878.94,4670.97,6111.92,392.62,1042.71
18MAY2006,3804.31,6205.17,11128.29,17755.57,4627.33,6055.85,393.25,1044.38
19MAY2006,3812.93,6219.24,11144.06,17780.73,4626.23,6054.41,396.75,1053.66
22MAY2006,3822.05,6234.12,11125.33,17750.85,4650.34,6085.97,399.55,1061.1
23MAY2006,3797.31,6194.02,11098.35,17707.81,4615.43,6041.02,393.86,1045.99
24MAY2006,3798.95,6196.69,11117.32,17738.08,4599.12,6019.68,395.65,1050.76
25MAY2006,3834.38,6255.27,11211.05,17892.46,4647.39,6082.85,399.36,1060.61
26MAY2006,3861.98,6300.91,11278.61,18000.28,4675.64,6121.57,404.16,1073.35
30MAY2006,3798.27,6197.41,11094.43,17706.33,4578.8,5996.03,400.39,1063.33
31MAY2006,3846.59,6279.66,11168.31,17831.06,4669.65,6114.99,406.17,1080.72
01JUN2006,3892.22,6354.16,11260.28,17977.9,4744.58,6213.12,411.42,1094.69
02JUN2006,3903.55,6372.65,11247.87,17958.09,4762.08,6236.03,415.9,1106.6
05JUN2006,3823.74,6242.37,11048.72,17640.13,4619.53,6049.36,411.77,1095.61
06JUN2006,3811.53,6223.92,11002.14,17567.66,4608.38,6034.79,410.86,1094.23
07JUN2006,3783.57,6178.71,10930.9,17453.91,4565.05,5978.79,408.51,1088.14
08JUN2006,3784.38,6180.62,10938.82,17466.57,4556.28,5968.97,409.63,1091.12
09JUN2006,3777.79,6169.87,10891.92,17391.67,4542.35,5950.73,412.23,1098.03
12JUN2006,3739.18,6106.98,10792.58,17234.07,4458.78,5841.24,412.74,1099.41
13JUN2006,3709.43,6061.08,10706.14,17110.11,4441.32,5819.59,406.72,1083.36
14JUN2006,3730.25,6095.1,10816.92,17287.16,4470.94,5858.4,403.95,1075.99
15JUN2006,3821.87,6244.8,11015.19,17604.02,4638.92,6078.51,410.61,1093.72
16JUN2006,3821.3,6243.87,11014.55,17603,4636.23,6074.98,410.77,1094.16
19JUN2006,3791.15,6194.61,10942.11,17487.23,4611.33,6042.35,404.49,1077.43
20JUN2006,3805.18,6217.53,10974.84,17539.55,4629.98,6066.78,406.4,1082.52
21JUN2006,3860.54,6307.99,11079.46,17706.75,4765.51,6244.38,406.45,1082.65
22JUN2006,3839.21,6273.65,11019.11,17613.47,4737.88,6208.17,404.33,1077.01
23JUN2006,3847.91,6287.87,10989.09,17565.49,4772.96,6254.14,406.17,1081.9
26JUN2006,3860.17,6307.89,11045.28,17655.31,4772.36,6253.35,407.99,1086.74
27JUN2006,3819.23,6241,10924.74,17462.62,4704.12,6163.94,406.55,1082.92
28JUN2006,3838.31,6272.75,10973.56,17540.67,4730.6,6198.64,408.63,1088.96
29JUN2006,3925.31,6415.64,11190.8,17887.92,4890.23,6407.81,412.85,1100.81
30JUN2006,3931.59,6425.9,11150.22,17823.05,4928.89,6458.46,413.95,1103.74
03JUL2006,3965.29,6481.69,11228.02,17951.79,4974.91,6518.76,418.46,1115.76
05JUL2006,3933.06,6429.33,11151.82,17831.87,4921.53,6448.81,415.69,1108.37
06JUL2006,3931.35,6428.07,11225.3,17958.87,4885.37,6401.44,413.84,1103.43
07JUL2006,3903.36,6382.31,11090.67,17743.47,4843.2,6346.17,416.65,1110.93
10JUL2006,3914.6,6400.69,11103.55,17764.09,4861.3,6369.89,418.86,1116.83
11JUL2006,3923.97,6416.01,11134.77,17814.03,4858.94,6366.8,421.53,1123.95
12JUL2006,3878.82,6342.19,11013.18,17619.51,4788.29,6274.22,418.3,1115.34
13JUL2006,3814.23,6236.58,10846.29,17352.51,4658.33,6103.94,417.33,1112.75
14JUL2006,3779.8,6180.28,10739.35,17181.42,4590.6,6015.19,418.12,1114.87
17JUL2006,3777.45,6176.44,10747.36,17194.23,4570.83,5989.29,419.11,1117.49
18JUL2006,3796.62,6208.42,10799.23,17281.07,4602.27,6030.48,420.25,1120.53
19JUL2006,3867.7,6325.31,11011.42,17624.68,4695.09,6152.11,426.28,1136.6
20JUL2006,3799.73,6214.15,10928.1,17491.31,4490.28,5883.73,427.42,1139.66
21JUL2006,3781.85,6184.92,10868.38,17395.74,4456.29,5839.2,428.02,1141.25
24JUL2006,3849.86,6296.14,11051.05,17688.1,4568.7,5986.49,432.05,1151.99
25JUL2006,3839.19,6278.68,11103.71,17772.4,4488.29,5881.12,433.73,1156.48
26JUL2006,3808.72,6228.86,11102.51,17770.48,4364.72,5719.21,435.85,1162.13
27JUL2006,3785.83,6191.9,11100.43,17767.15,4305.46,5641.56,432.59,1153.84
28JUL2006,3839.87,6280.28,11219.7,17958.04,4414.9,5784.97,435.02,1160.34
31JUL2006,3822.27,6251.67,11185.68,17903.59,4381.99,5742.32,433.42,1156.06
01AUG2006,3797.62,6211.88,11125.73,17807.63,4295.23,5630.11,438.21,1168.85
02AUG2006,3818.19,6246.22,11199.93,17928.33,4327.59,5673.63,438.05,1168.43
03AUG2006,3850.34,6301.83,11242.59,18004.22,4439.53,5820.4,435.01,1161.82
04AUG2006,3831.28,6271.16,11240.35,18000.63,4378.56,5741.96,434.05,1159.27
07AUG2006,3803.77,6226.13,11219.38,17967.04,4316.43,5660.48,430.37,1149.42
08AUG2006,3794.28,6212.06,11173.59,17897.55,4287.82,5623.14,433.44,1158.31
09AUG2006,3744.68,6133.16,11076.18,17751.56,4162.26,5458.48,433.88,1160.06
10AUG2006,3766.83,6170.32,11124.37,17832.92,4213.98,5526.92,433.92,1160.19
11AUG2006,3739.14,6126.57,11088.03,17779.39,4141.62,5432.01,432.96,1158.34
14AUG2006,3749.61,6145.25,11097.87,17795.18,4161.99,5458.73,434.69,1164.3
15AUG2006,3810.93,6245.95,11230.26,18008.64,4282.82,5617.21,438.2,1173.71
16AUG2006,3855.98,6321.2,11327.12,18172.49,4421.05,5798.5,433.96,1162.34
17AUG2006,3849.86,6312.36,11334.96,18185.08,4403.38,5778.83,432.59,1158.66
18AUG2006,3863.38,6334.53,11381.47,18259.69,4386.61,5756.83,438.13,1173.51
21AUG2006,3834.24,6286.74,11345.05,18201.26,4296.59,5638.68,438.72,1175.1
22AUG2006,3841.01,6297.84,11339.84,18192.91,4302.24,5646.1,441.93,1183.68
23AUG2006,3817.11,6260.03,11297.9,18131.51,4270.73,5605.37,437.41,1171.76
24AUG2006,3810.06,6248.46,11304.46,18142.04,4230.46,5552.51,438.88,1175.69
25AUG2006,3809.93,6249.05,11284.05,18114.09,4239.51,5564.39,439.26,1176.71
28AUG2006,3840.77,6299.64,11352.01,18223.18,4293.38,5635.1,442.03,1184.12
29AUG2006,3842.68,6303.42,11369.94,18251.97,4288.73,5630.92,442.16,1184.49
30AUG2006,3830.41,6286.79,11382.91,18279.8,4270.68,5607.21,437.17,1173.11
31AUG2006,3843.66,6308.54,11381.15,18276.97,4282.94,5623.31,442.55,1187.55
01SEP2006,3862.33,6339.19,11464.15,18410.27,4310.38,5659.34,441.39,1184.44
05SEP2006,3855.71,6328.63,11469.28,18420.42,4305.78,5653.3,438.12,1175.66
06SEP2006,3818.51,6269.05,11406.2,18319.12,4229.93,5554.51,434.73,1167.59
07SEP2006,3804.61,6246.95,11331.44,18199.05,4223.94,5548.79,434.64,1167.35
08SEP2006,3805.6,6248.57,11392.11,18296.5,4195.07,5510.86,434.1,1165.9
11SEP2006,3811.09,6257.76,11396.84,18305.11,4229.16,5555.64,431.73,1159.54
12SEP2006,3858.61,6335.79,11498.09,18467.74,4369.85,5740.46,428.06,1149.67
13SEP2006,3891.37,6392.53,11543.32,18555.49,4451.45,5849,429.81,1154.39
14SEP2006,3875.08,6365.78,11527.39,18529.89,4422,5810.31,426.8,1146.28
15SEP2006,3873.91,6363.86,11560.77,18583.54,4403.71,5786.27,425.94,1143.99
18SEP2006,3878.93,6372.11,11555,18574.28,4430.86,5821.95,425.2,1142.01
19SEP2006,3871.85,6360.48,11540.91,18551.63,4406.82,5790.36,426.11,1144.43
20SEP2006,3882.2,6377.48,11613.19,18667.82,4414.72,5800.74,424.26,1139.48
21SEP2006,3848.69,6322.96,11533.23,18542.48,4347.44,5712.34,423.03,1136.18
22SEP2006,3838.65,6306.46,11508.1,18502.07,4327.43,5686.04,422.74,1135.39
25SEP2006,3865.2,6350.08,11575.81,18610.94,4343.52,5707.18,428.65,1151.27
26SEP2006,3912.08,6427.11,11669.39,18761.38,4452.75,5850.7,429.79,1154.31
27SEP2006,3932.34,6460.96,11689.24,18793.29,4480.38,5887.01,434.82,1168.33
28SEP2006,3929.68,6457.3,11718.45,18840.27,4466.54,5868.82,432.9,1163.78
29SEP2006,3911.22,6426.96,11679.07,18776.95,4453.46,5851.64,428.4,1151.68
02OCT2006,3908.42,6422.35,11670.35,18762.92,4433.11,5824.9,430.57,1157.52
03OCT2006,3928.85,6455.93,11727.34,18854.55,4469.46,5872.66,431.29,1159.45
04OCT2006,3979.15,6539.63,11850.61,19059.11,4569.78,6004.48,432.95,1163.92
05OCT2006,3997.69,6571.69,11866.69,19094.49,4630.5,6084.26,432.69,1163.21
06OCT2006,3971.85,6529.21,11850.21,19067.96,4569.83,6004.54,429.14,1153.66
09OCT2006,3975.76,6535.64,11857.81,19080.2,4581.56,6019.96,428.88,1152.97
10OCT2006,4000.28,6575.95,11867.17,19095.27,4640.32,6097.16,432.61,1163.01
11OCT2006,3985.85,6552.23,11852.13,19071.05,4592.53,6034.37,433.11,1164.35
12OCT2006,4018.68,6606.19,11947.7,19224.84,4645.49,6103.96,434.7,1168.61
13OCT2006,4024.99,6616.57,11960.51,19245.45,4657.89,6120.25,435.16,1169.85
16OCT2006,4050.12,6657.88,11980.6,19277.77,4728,6212.37,436.68,1173.95
17OCT2006,4028.71,6622.69,11950.02,19228.57,4648.65,6108.11,439.33,1181.07
18OCT2006,4030.49,6626.27,11992.68,19301.23,4605.27,6051.1,442.81,1190.43
19OCT2006,4057.07,6670.62,12011.73,19335.76,4677.48,6145.99,444.89,1196.01
20OCT2006,4068.23,6688.97,12002.37,19320.69,4706.31,6183.87,447.46,1202.91
23OCT2006,4083.43,6713.96,12116.91,19505.07,4681.98,6151.9,449.16,1207.48
24OCT2006,4097.73,6737.47,12127.88,19522.72,4731.64,6217.15,448.67,1206.18
25OCT2006,4119.44,6773.16,12134.68,19533.68,4782.25,6283.66,452.3,1215.94
26OCT2006,4122.34,6777.93,12163.66,19580.32,4788.72,6292.15,450.44,1210.93
27OCT2006,4093.96,6731.75,12090.26,19462.16,4748.54,6239.36,447.48,1203.4
30OCT2006,4103.27,6747.06,12086.5,19456.11,4788.29,6291.59,447.04,1202.21
31OCT2006,4088.01,6721.97,12080.73,19446.83,4726.61,6210.55,448.29,1205.57
01NOV2006,4074.2,6699.96,12031.02,19368.74,4674.75,6143.52,452.65,1217.3
02NOV2006,4058.06,6675.28,12018.54,19354.95,4647.02,6107.08,449.17,1208.65
03NOV2006,4037.01,6642.53,11986.04,19303.9,4612.69,6064.02,445.76,1200.28
06NOV2006,4074.09,6703.55,12105.55,19496.36,4694.96,6172.18,443.36,1193.83
07NOV2006,4087.4,6725.97,12156.77,19578.87,4718.71,6204.99,442.61,1191.81
08NOV2006,4100.16,6749.67,12176.54,19621.56,4723.26,6211.16,446.99,1204.33
09NOV2006,4076.95,6712.14,12103.3,19507.65,4678.34,6152.09,447.42,1205.49
10NOV2006,4097.25,6745.78,12108.43,19515.9,4733.41,6225.14,449.83,1211.97
13NOV2006,4110.98,6773.41,12131.88,19571.43,4774.45,6279.12,449.2,1212.09
14NOV2006,4124.08,6795.53,12218.01,19711.67,4764.73,6266.33,450.14,1214.89
15NOV2006,4143.99,6830.14,12251.71,19772.71,4830.43,6352.74,448.39,1210.74
16NOV2006,4168.77,6871.85,12305.82,19862.98,4881.57,6421.15,449.53,1213.82
17NOV2006,4166.39,6867.92,12342.56,19922.28,4847.72,6376.61,449.96,1215
20NOV2006,4156.57,6851.74,12316.54,19880.29,4838.52,6364.52,448.32,1210.57
21NOV2006,4163.03,6863.59,12321.59,19894.39,4851.88,6382.72,449.39,1213.45
22NOV2006,4169.78,6875.52,12326.95,19903.05,4867.49,6405.66,450.26,1215.79
24NOV2006,4156.87,6855.04,12280.17,19832.35,4845.47,6376.67,450.59,1216.7
27NOV2006,4108.82,6775.81,12121.71,19576.43,4789.15,6302.56,446.84,1206.55
28NOV2006,4106.32,6772.8,12136.45,19603.15,4753.62,6257.68,449.33,1213.28
29NOV2006,4126.65,6810,12226.73,19755.18,4737.82,6237.57,454.58,1229.58
30NOV2006,4125.49,6808.09,12221.93,19747.42,4727.42,6223.89,455.87,1233.05
01DEC2006,4118.92,6797.24,12194.13,19702.5,4707.17,6197.22,457.66,1237.91
04DEC2006,4149.8,6848.21,12283.85,19847.47,4745.77,6248.03,460.77,1246.31
05DEC2006,4172.73,6886.06,12331.6,19924.62,4791.93,6308.84,462.19,1250.15
06DEC2006,4152.32,6854.97,12309.25,19893.42,4753.52,6259.4,458.82,1242.26
07DEC2006,4144.42,6841.93,12278.41,19843.57,4754.67,6260.91,457.13,1237.67
08DEC2006,4137.45,6831.16,12307.49,19890.57,4720.15,6217.58,455.91,1234.36
11DEC2006,4149.28,6850.86,12328.48,19925.53,4740.93,6244.96,457.38,1238.36
12DEC2006,4134.08,6825.76,12315.58,19904.68,4682.12,6167.5,458.87,1242.37
13DEC2006,4131.22,6822.52,12317.5,19913.97,4657.94,6136.96,460.65,1247.19
14DEC2006,4168.6,6884.24,12416.76,20074.45,4729.68,6231.47,461.63,1249.86
15DEC2006,4162.87,6874.79,12445.52,20120.95,4701.04,6193.74,460.25,1246.12
18DEC2006,4144.21,6843.96,12441.27,20114.08,4659.19,6138.6,456.76,1236.66
19DEC2006,4149.09,6852.02,12471.32,20162.65,4637.97,6110.65,459.79,1244.86
20DEC2006,4129.37,6819.46,12463.87,20150.61,4584.91,6040.74,457.61,1238.97
21DEC2006,4108.97,6786.36,12421.25,20085.32,4543.64,5986.36,456.39,1235.66
22DEC2006,4085.45,6749.35,12343.22,19970.22,4510.5,5942.7,455.38,1232.94
26DEC2006,4108.98,6788.22,12407.63,20074.43,4540.76,5982.57,457.96,1239.93
27DEC2006,4142.12,6844.31,12510.57,20240.98,4591.86,6049.89,459.35,1244.83
28DEC2006,4136.72,6835.4,12501.52,20226.34,4586.21,6042.45,458.09,1241.41
29DEC2006,4120.96,6809.36,12463.15,20164.25,4560.2,6008.19,456.77,1237.84
